ID,londdist,International,local,pagamento,tipo_fatura,plano,idade,sexo,estado_civil,n_filhos,salario,carro,churn
2969,17.989,0.248,11.219,conta_corrente,boleto,padrao,41,M,M,1,40081.2,Y,Current
2973,23.651,0.000,21.886,cartao_credito,via_email,padrao,84,M,M,1,68273.3,N,Current
2974,27.293,0.000,115.790,cartao_credito,via_email,desconto internacional,56,F,S,0,42795.9,Y,Vol
2984,0.928,0.000,8.076,cartao_credito,via_email,padrao,94,M,M,2,1140.26,N,Current
2985,6.782,0.000,132.658,cartao_credito,boleto,padrao,66,F,M,2,41876.6,Y,Current
2986,0.000,0.000,1.312,debito em conta,boleto,padrao,87,F,M,0,7657.96,N,InVol
2994,18.000,0.000,133.759,cartao_credito,boleto,padrao,20,F,M,2,59758.4,N,Current
2997,29.441,0.000,12.944,cartao_credito,boleto,desconto internacional,52,F,M,0,8370.36,N,Current
2999,0.349,0.000,46.893,cartao_credito,boleto,padrao,65,F,M,1,7790.55,N,Vol
3001,20.717,6.238,54.800,cartao_credito,via_email,padrao,41,F,S,2,27336.6,N,Vol
3002,19.011,0.000,65.855,debito em conta,via_email,desconto internacional,49,F,S,0,64727.5,N,Current
3003,21.272,0.000,218.123,conta_corrente,via_email,padrao,60,F,S,2,95930.6,Y,Vol
3005,24.034,0.000,10.380,cartao_credito,boleto,padrao,34,M,S,0,50290.7,N,Current
3007,23.661,7.936,61.005,debito em conta,via_email,padrao,49,M,M,1,20478.6,N,Vol
3011,4.215,0.000,8.327,cartao_credito,via_email,padrao,20,F,M,0,72626.4,Y,Current
3012,11.814,0.635,5.736,cartao_credito,boleto,padrao,97,M,M,0,96223.4,Y,Current
3013,14.903,0.000,26.569,debito em conta,via_email,padrao,93,M,S,1,28485.7,N,Current
3015,24.148,3.110,7.869,cartao_credito,boleto,padrao,30,F,M,1,69341.7,N,Vol
3016,25.247,0.000,41.825,cartao_credito,via_email,padrao,60,M,M,2,94329.6,N,Current
3020,8.121,0.000,33.231,cartao_credito,via_email,desconto internacional,60,M,M,2,67933.8,N,Current
3021,27.045,0.905,14.638,debito em conta,boleto,desconto internacional,91,M,M,0,17527.3,N,Current
3026,22.085,0.618,110.129,cartao_credito,via_email,padrao,24,F,M,1,88663.4,N,Current
3032,11.910,0.000,134.395,cartao_credito,boleto,padrao,57,M,S,2,91136.2,N,Current
3033,15.715,0.000,12.257,cartao_credito,boleto,padrao,38,M,S,2,52600,N,Current
3035,6.123,0.000,90.285,cartao_credito,boleto,padrao,50,M,M,2,94902.6,N,Current
3036,13.563,0.000,35.842,debito em conta,boleto,padrao,77,M,M,2,68704.3,Y,Current
3039,29.968,0.000,105.663,conta_corrente,boleto,desconto internacional,51,F,M,1,78231,N,Vol
3042,25.476,0.000,21.369,cartao_credito,via_email,padrao,33,F,M,2,28746.8,N,Current
3046,19.942,0.000,29.378,cartao_credito,via_email,padrao,58,F,M,1,62260.2,N,Vol
3049,5.354,0.000,42.460,cartao_credito,via_email,desconto internacional,43,M,M,0,12439.4,N,Current
3057,20.528,6.386,59.389,cartao_credito,via_email,desconto internacional,33,F,M,0,60170.1,N,Vol
3059,22.490,0.000,13.987,cartao_credito,boleto,padrao,22,M,M,1,57348.8,N,Current
3063,26.067,0.000,101.007,cartao_credito,boleto,desconto internacional,19,M,M,2,42630,Y,Current
3067,28.111,0.000,17.662,cartao_credito,boleto,padrao,57,F,M,2,64977.4,N,Current
3068,16.662,1.924,10.210,debito em conta,boleto,desconto internacional,44,F,S,2,36824.5,N,Vol
3069,21.596,0.000,21.471,conta_corrente,via_email,desconto internacional,28,F,S,2,39223.2,Y,Vol
3071,25.414,0.000,5.445,cartao_credito,boleto,desconto internacional,39,M,M,0,42700.5,Y,Current
3072,20.938,0.000,8.172,cartao_credito,via_email,padrao,93,M,S,0,38248.3,N,Current
3073,11.021,0.000,9.261,cartao_credito,via_email,padrao,92,M,M,1,95020.4,Y,Current
3074,29.020,0.000,173.619,cartao_credito,boleto,desconto internacional,84,M,M,0,46514.2,Y,Current
3075,10.000,0.000,101.674,conta_corrente,boleto,desconto internacional,50,M,M,1,19301.3,Y,Current
3076,5.938,0.000,8.930,cartao_credito,via_email,padrao,73,M,S,0,1259.01,Y,Current
3095,6.566,7.004,82.369,debito em conta,via_email,desconto internacional,64,F,S,1,53357.2,N,Vol
3097,25.209,0.000,58.425,debito em conta,boleto,padrao,80,F,S,0,65209.6,Y,Vol
3098,18.320,0.000,47.576,debito em conta,via_email,padrao,37,F,S,0,5978.89,Y,Current
3100,22.779,0.000,45.030,conta_corrente,via_email,padrao,78,M,M,0,92198.8,N,Current
3103,21.885,0.000,53.559,cartao_credito,boleto,padrao,97,M,M,1,63394.9,N,Current
3104,8.207,0.000,126.694,debito em conta,via_email,padrao,42,F,S,1,86021.7,Y,Vol
3107,26.857,0.000,14.575,cartao_credito,boleto,padrao,53,F,S,2,26107.5,N,Vol
3109,12.863,0.000,18.732,cartao_credito,via_email,padrao,45,F,M,0,59008.4,Y,Current
3110,11.744,0.000,38.328,cartao_credito,via_email,padrao,64,F,M,0,6528.38,Y,Vol
3119,28.791,5.213,67.359,conta_corrente,boleto,padrao,52,M,S,0,54622.3,N,Vol
3125,19.043,0.000,29.399,conta_corrente,boleto,padrao,47,M,S,0,64295.2,Y,Current
3131,21.988,6.942,12.874,cartao_credito,boleto,padrao,79,M,M,0,26074.5,N,Vol
3135,0.000,0.000,2.164,conta_corrente,via_email,padrao,60,M,M,1,20552.6,N,Current
3138,14.113,0.000,54.554,cartao_credito,boleto,desconto internacional,37,F,S,0,47732,Y,Current
3141,15.196,0.000,295.308,cartao_credito,boleto,padrao,71,M,M,1,98967.7,N,Current
3142,6.292,0.000,66.431,cartao_credito,via_email,padrao,76,M,M,0,14271.8,N,Current
3145,24.022,3.409,183.624,debito em conta,via_email,padrao,44,F,M,1,7700.73,N,Vol
3150,25.329,0.000,51.003,debito em conta,boleto,padrao,35,M,M,1,32238.2,N,Current
3153,8.029,0.000,46.131,cartao_credito,via_email,padrao,97,F,M,0,2902.34,N,Vol
3159,0.000,0.000,0.979,cartao_credito,boleto,padrao,22,F,S,2,50290.7,N,InVol
3160,12.290,5.133,88.640,debito em conta,via_email,padrao,73,F,M,0,61438.2,N,Vol
3162,0.000,0.000,3.631,debito em conta,boleto,padrao,70,M,M,1,17819.9,Y,InVol
3163,25.360,0.000,51.250,debito em conta,via_email,padrao,26,M,S,1,72649.3,N,Current
3165,26.828,0.000,19.267,cartao_credito,via_email,padrao,85,M,S,2,25353.4,Y,Current
3168,2.330,5.308,23.468,debito em conta,via_email,desconto internacional,79,M,M,2,5265.35,N,Current
3171,2.195,2.782,46.719,conta_corrente,boleto,padrao,86,F,M,1,53357.9,Y,Vol
3173,0.000,0.000,4.033,cartao_credito,via_email,padrao,57,M,S,0,96412.1,N,InVol
3176,22.706,0.000,19.977,debito em conta,boleto,desconto internacional,33,F,S,2,59573,N,Current
3179,13.214,0.000,43.017,cartao_credito,boleto,padrao,97,F,S,0,84479.2,N,Current
3183,6.010,0.000,27.821,cartao_credito,boleto,padrao,27,M,M,2,89781.4,Y,Current
3185,1.639,0.000,5.924,conta_corrente,via_email,padrao,40,M,S,1,66296.1,N,Current
3188,23.808,1.719,29.778,cartao_credito,boleto,desconto internacional,35,M,M,2,86549.5,N,Vol
3190,11.832,1.208,50.944,cartao_credito,boleto,padrao,86,F,M,0,31242.1,N,Vol
3194,4.002,0.000,6.113,cartao_credito,boleto,desconto internacional,46,M,S,0,90866.5,N,Current
3195,9.652,0.000,108.822,conta_corrente,boleto,desconto internacional,58,F,M,2,81711.9,N,Vol
3202,16.440,0.000,77.755,cartao_credito,via_email,desconto internacional,74,F,M,2,87844.8,N,Vol
3204,14.144,0.000,30.329,debito em conta,boleto,padrao,30,F,M,0,20058.4,N,Current
3207,12.094,0.000,119.016,debito em conta,via_email,desconto internacional,28,M,M,1,52750.8,N,Current
3209,22.182,0.000,149.731,cartao_credito,boleto,padrao,41,M,S,1,52231.5,N,Current
3215,20.921,0.000,9.012,debito em conta,via_email,desconto internacional,72,F,S,1,73338,N,Current
3217,0.000,0.000,3.001,cartao_credito,boleto,padrao,93,F,M,2,96926.2,N,InVol
3220,21.445,0.000,10.437,cartao_credito,via_email,padrao,31,M,M,0,15865,N,Current
3225,25.996,0.000,65.290,cartao_credito,boleto,padrao,71,F,S,1,68386.8,N,Vol
3229,0.000,0.000,0.703,cartao_credito,boleto,padrao,38,F,M,0,87920.5,N,InVol
3230,17.128,3.042,23.992,cartao_credito,boleto,padrao,60,F,S,1,92353.3,N,Vol
3234,14.284,0.000,113.548,cartao_credito,via_email,desconto internacional,34,F,M,2,94778.3,N,Current
3235,29.345,0.000,49.549,cartao_credito,boleto,padrao,57,F,M,2,45488.3,N,Vol
3236,18.512,0.000,27.371,cartao_credito,boleto,padrao,97,M,S,1,57347.6,Y,Current
3237,2.477,0.000,21.584,cartao_credito,boleto,desconto internacional,83,M,S,0,52774,N,Current
3241,15.975,0.000,51.843,conta_corrente,boleto,padrao,76,F,M,1,56545.8,Y,Vol
3242,7.250,0.000,10.985,cartao_credito,boleto,padrao,30,F,M,2,45171.2,N,Current
3243,14.435,0.000,35.207,cartao_credito,boleto,padrao,34,F,S,2,76578.7,Y,Current
3245,5.604,0.000,50.882,debito em conta,boleto,desconto internacional,64,M,M,2,98855.5,N,Current
3246,19.470,0.000,7.438,conta_corrente,boleto,desconto internacional,63,M,M,1,81686.6,N,Current
3247,26.552,2.650,17.365,cartao_credito,via_email,padrao,45,F,M,1,8469.02,N,Vol
3253,19.710,0.000,28.713,cartao_credito,via_email,padrao,60,M,S,0,67477,N,Current
3255,6.208,0.000,10.659,conta_corrente,boleto,padrao,97,F,S,1,62903.3,N,Vol
3259,12.760,0.000,16.420,cartao_credito,via_email,desconto internacional,73,F,M,1,19621.6,N,Vol
3262,10.448,0.000,10.809,conta_corrente,via_email,padrao,22,F,M,1,50290.7,N,Vol
3263,2.645,0.000,50.227,debito em conta,boleto,padrao,67,F,M,2,99100.1,N,Vol
3265,14.730,0.000,22.804,conta_corrente,boleto,desconto internacional,97,M,M,2,1585.99,N,Current
3266,16.139,5.975,51.021,debito em conta,boleto,padrao,33,F,M,2,85433.1,Y,Vol
3268,3.206,0.000,72.493,cartao_credito,via_email,desconto internacional,58,M,S,1,69473.4,Y,Current
3270,5.836,0.000,31.920,cartao_credito,via_email,desconto internacional,47,F,S,0,28891.2,N,Vol
3276,27.329,0.000,25.111,cartao_credito,via_email,padrao,95,F,M,2,46273.9,N,Current
3281,25.007,0.000,22.260,cartao_credito,via_email,padrao,36,M,S,1,93607.8,Y,Current
3284,15.839,0.000,27.135,debito em conta,via_email,padrao,79,M,S,1,67137.7,N,Current
3288,28.147,0.000,22.917,conta_corrente,via_email,padrao,60,F,M,2,48874.7,N,Vol
3290,0.000,0.000,3.018,debito em conta,via_email,padrao,93,M,M,2,90189.1,N,InVol
3291,0.000,0.000,2.419,cartao_credito,boleto,padrao,18,M,M,2,53589.8,N,InVol
3292,23.333,0.000,64.949,debito em conta,boleto,padrao,55,F,M,0,53755.7,N,Vol
3294,29.982,0.000,146.441,conta_corrente,via_email,desconto internacional,72,F,M,1,74263.8,N,Vol
3298,8.160,0.000,27.723,debito em conta,via_email,padrao,31,M,S,0,6121.14,N,Current
3299,14.885,8.362,15.798,cartao_credito,via_email,padrao,44,F,M,0,31561.5,N,Vol
3318,0.000,0.000,2.250,cartao_credito,via_email,padrao,25,F,S,2,68616.5,Y,InVol
3320,5.134,0.000,69.799,conta_corrente,via_email,padrao,75,F,M,1,55187.6,N,Vol
3322,27.429,0.000,42.529,cartao_credito,via_email,padrao,53,M,M,2,14500.3,N,Current
3323,13.421,1.256,13.126,cartao_credito,boleto,padrao,21,F,M,2,585.733,N,Vol
3328,4.227,0.000,114.259,conta_corrente,boleto,desconto internacional,34,F,M,2,16616.3,N,Current
3332,12.000,0.000,150.856,cartao_credito,boleto,padrao,66,M,M,1,31672.4,N,Current
3334,25.996,0.000,9.947,cartao_credito,via_email,padrao,63,M,M,0,50290.7,Y,Current
3336,21.482,0.000,60.381,debito em conta,via_email,padrao,89,M,S,1,73965.2,N,Current
3340,6.299,0.000,66.582,conta_corrente,via_email,padrao,50,M,M,2,72356.8,N,Current
3342,7.900,0.000,14.351,cartao_credito,via_email,desconto internacional,78,M,S,0,64893.7,Y,Current
3346,6.087,4.187,44.908,conta_corrente,via_email,padrao,62,F,M,0,18831.1,N,Vol
3362,12.693,0.000,5.059,cartao_credito,via_email,padrao,44,F,M,0,1461.98,N,Vol
3364,21.640,0.000,87.400,cartao_credito,via_email,padrao,30,F,M,0,2031.61,N,Current
3365,3.670,0.000,61.606,cartao_credito,via_email,padrao,71,F,M,1,29902.9,N,Vol
3366,25.862,0.000,51.731,debito em conta,via_email,padrao,64,F,S,0,97524.5,N,Vol
3370,14.074,0.000,42.917,cartao_credito,boleto,padrao,33,M,S,0,5466.39,Y,Current
3377,27.735,0.000,44.529,debito em conta,boleto,desconto internacional,27,F,S,1,38458.6,Y,Vol
3378,2.473,4.408,107.695,cartao_credito,boleto,desconto internacional,46,F,S,0,50451.6,N,Vol
3379,16.223,0.000,16.767,cartao_credito,boleto,desconto internacional,46,F,S,2,41146.2,N,Vol
3381,24.637,0.000,5.488,cartao_credito,via_email,padrao,96,M,M,0,61550.6,Y,Current
3382,0.000,0.000,2.847,cartao_credito,via_email,padrao,24,M,S,0,43082.6,N,Vol
3384,24.597,0.000,76.639,cartao_credito,via_email,padrao,95,F,S,2,7659.09,N,Vol
3387,3.894,0.000,67.731,cartao_credito,via_email,desconto internacional,19,M,S,0,71861.9,N,Current
3388,29.060,0.000,46.273,debito em conta,via_email,padrao,23,F,S,1,55844.7,N,Current
3389,0.000,0.000,3.900,cartao_credito,boleto,padrao,21,M,M,0,25330.7,N,InVol
3393,1.106,0.000,115.614,cartao_credito,boleto,padrao,94,F,S,1,91346.9,N,Current
3394,16.153,0.000,145.353,cartao_credito,via_email,padrao,62,F,S,0,72358.6,Y,Current
3395,12.055,0.000,13.323,debito em conta,boleto,padrao,52,F,S,0,44497.3,N,Vol
3396,8.406,8.637,86.650,cartao_credito,via_email,desconto internacional,55,M,S,2,69710.9,Y,Vol
3397,9.242,0.000,52.218,cartao_credito,via_email,desconto internacional,82,M,M,2,77665.6,N,Current
3399,9.365,0.000,15.756,conta_corrente,via_email,padrao,19,M,M,2,22567.9,Y,Current
3405,0.000,0.000,3.611,cartao_credito,via_email,padrao,33,M,M,2,42763.7,Y,Current
3408,0.682,9.460,79.891,cartao_credito,boleto,padrao,94,F,S,1,46480.7,N,Vol
3409,4.052,1.161,93.467,cartao_credito,boleto,desconto internacional,65,F,S,0,35219.6,Y,Vol
3414,8.257,0.000,41.112,debito em conta,boleto,desconto internacional,44,M,S,2,31264.5,Y,Current
3415,1.528,0.000,7.542,cartao_credito,boleto,desconto internacional,76,M,S,1,64520.3,N,Current
3417,20.241,0.000,75.843,debito em conta,boleto,padrao,52,M,S,2,37480.8,N,Current
3418,24.734,0.000,21.168,cartao_credito,via_email,padrao,28,M,S,0,37135.5,N,Vol
3425,3.279,0.000,133.669,cartao_credito,boleto,padrao,92,M,M,2,24344.1,N,Current
3426,0.000,0.000,2.275,debito em conta,via_email,padrao,93,M,S,0,44173.9,Y,InVol
3432,1.866,0.000,12.139,cartao_credito,via_email,padrao,66,F,M,2,28384.5,Y,Vol
3433,10.785,0.000,41.013,cartao_credito,via_email,padrao,79,M,S,2,97928.4,N,Current
3434,24.387,0.000,48.383,cartao_credito,boleto,desconto internacional,51,F,M,1,53676.8,Y,Vol
3443,0.000,0.000,2.776,cartao_credito,boleto,padrao,50,M,M,0,33043.1,N,InVol
3444,3.580,0.000,13.816,cartao_credito,via_email,padrao,43,M,M,2,68467.1,N,Current
3447,9.044,2.071,127.790,cartao_credito,via_email,desconto internacional,96,M,M,2,57877.5,N,Vol
3460,13.241,0.000,81.583,cartao_credito,boleto,desconto internacional,96,M,S,2,57814.5,N,Current
3462,7.107,0.000,19.495,debito em conta,via_email,padrao,81,M,S,0,67634.7,N,Current
3469,29.856,0.000,25.834,cartao_credito,boleto,padrao,27,F,M,1,83682.9,N,Current
3470,25.806,0.000,78.753,conta_corrente,boleto,padrao,86,M,M,0,98399.9,Y,Current
3471,1.213,0.000,72.618,cartao_credito,via_email,desconto internacional,22,F,M,1,67744.5,Y,Current
3474,12.419,0.000,89.792,cartao_credito,via_email,desconto internacional,60,F,M,1,47468.6,N,Vol
3478,23.946,0.000,17.886,cartao_credito,via_email,desconto internacional,80,F,S,2,47893.1,N,Vol
3481,0.000,0.000,3.832,conta_corrente,boleto,desconto internacional,92,F,S,2,50290.7,N,InVol
3483,24.608,0.000,21.940,conta_corrente,boleto,padrao,68,M,S,1,14904.1,N,Current
3486,5.318,0.000,69.576,cartao_credito,via_email,desconto internacional,42,M,M,0,42639.1,Y,Current
3489,0.000,0.000,1.056,conta_corrente,boleto,padrao,26,F,M,1,81295.5,N,InVol
3490,19.461,7.107,64.510,conta_corrente,via_email,padrao,28,F,S,2,90364.4,N,Vol
3492,3.821,0.000,65.678,conta_corrente,via_email,padrao,79,M,M,2,73113.3,N,Current
3493,11.853,0.000,176.485,cartao_credito,via_email,padrao,71,F,S,2,4581.9,N,Vol
3494,20.732,0.000,87.933,cartao_credito,via_email,desconto internacional,89,M,M,1,87660.8,N,Current
3506,27.824,0.000,124.746,conta_corrente,boleto,padrao,70,M,S,0,56421.8,Y,Current
3511,10.855,0.000,122.452,cartao_credito,via_email,padrao,48,F,M,2,44596.4,N,Vol
3518,0.031,0.000,46.041,cartao_credito,boleto,desconto internacional,60,M,S,1,86629.3,N,Current
3525,1.694,0.000,67.350,debito em conta,via_email,padrao,49,M,S,0,41862.6,N,Current
3528,8.374,0.000,20.709,cartao_credito,boleto,desconto internacional,62,M,M,2,64283.2,Y,Current
3529,14.773,0.000,30.419,conta_corrente,boleto,padrao,86,M,M,0,92167.3,Y,Current
3530,15.149,0.000,22.389,debito em conta,via_email,padrao,37,M,S,0,79245.1,N,Current
3532,1.835,0.000,34.297,cartao_credito,via_email,padrao,46,M,M,0,82196.6,N,Current
3535,11.822,0.000,27.679,cartao_credito,via_email,desconto internacional,62,F,S,2,15981.7,N,Vol
3538,12.031,0.000,5.832,cartao_credito,via_email,desconto internacional,56,M,M,2,77246.3,N,Current
3544,15.788,0.000,77.732,cartao_credito,boleto,padrao,52,F,M,0,67026.6,Y,Vol
3545,8.785,0.000,120.532,cartao_credito,boleto,padrao,44,F,S,0,21038.9,N,Vol
3555,10.879,0.000,47.655,cartao_credito,via_email,desconto internacional,94,F,S,2,49724.1,N,Vol
3563,21.742,0.000,5.043,conta_corrente,via_email,padrao,28,F,M,1,24935.2,N,Vol
3565,15.537,0.000,57.325,conta_corrente,boleto,desconto internacional,80,M,S,1,15060.6,Y,Current
3569,0.437,0.000,234.595,conta_corrente,boleto,desconto internacional,72,M,S,1,95935.2,N,Current
3579,9.647,0.000,158.337,cartao_credito,boleto,desconto internacional,46,M,S,1,11416.7,N,Current
3580,19.733,0.000,71.320,cartao_credito,boleto,desconto internacional,81,F,M,1,70052,N,Vol
3583,19.325,0.000,10.673,cartao_credito,via_email,padrao,88,F,M,2,66906.6,N,Vol
3585,10.580,0.000,37.277,cartao_credito,boleto,padrao,53,M,M,2,37354,N,Current
3587,21.758,0.000,11.006,cartao_credito,via_email,padrao,56,M,M,2,79952.9,N,Current
3588,26.990,0.000,33.717,cartao_credito,via_email,padrao,23,F,S,1,76659.2,N,Current
3595,10.941,6.770,50.782,conta_corrente,boleto,padrao,42,F,M,2,75750.1,Y,Vol
3597,28.054,0.000,29.436,debito em conta,via_email,padrao,29,F,M,1,50290.7,N,Vol
3599,26.856,0.000,213.184,cartao_credito,boleto,padrao,86,M,M,2,78801.2,N,Current
3612,16.545,0.000,143.323,conta_corrente,boleto,padrao,80,M,M,1,73152,Y,Current
3617,21.440,0.000,79.960,conta_corrente,via_email,desconto internacional,33,F,M,2,68203.8,Y,Current
3618,0.000,0.000,1.476,cartao_credito,boleto,desconto internacional,53,F,S,1,23526.2,N,InVol
3621,19.702,0.000,43.302,cartao_credito,boleto,desconto internacional,78,F,S,0,29534.4,N,Vol
3622,0.000,0.000,4.113,conta_corrente,boleto,desconto internacional,79,F,S,1,38777.7,N,InVol
3624,0.000,0.000,4.453,debito em conta,via_email,padrao,90,F,M,2,63000.1,N,InVol
3627,5.905,0.000,29.606,cartao_credito,boleto,desconto internacional,83,F,M,1,75265.3,N,Vol
3628,2.124,0.000,145.643,cartao_credito,via_email,padrao,68,M,S,1,92426.5,N,Current
3630,0.000,0.000,2.135,debito em conta,boleto,padrao,58,M,S,2,17371,N,Current
3633,24.251,9.420,57.847,cartao_credito,boleto,desconto internacional,21,M,S,1,92788.1,N,Vol
3636,10.687,0.000,183.138,cartao_credito,via_email,desconto internacional,30,M,M,2,25298.6,N,Current
3637,28.464,0.000,109.124,cartao_credito,via_email,desconto internacional,65,M,M,2,29609.7,Y,Current
3640,26.718,3.262,37.843,cartao_credito,via_email,padrao,88,M,M,1,21890,Y,Vol
3642,0.000,0.000,2.856,debito em conta,via_email,desconto internacional,59,M,M,2,18686.3,N,InVol
3647,0.000,0.000,3.471,cartao_credito,boleto,desconto internacional,65,F,S,2,85048.1,Y,InVol
3648,28.577,0.000,91.573,cartao_credito,via_email,padrao,75,M,M,0,47131.5,N,Current
3650,21.997,0.000,66.586,conta_corrente,via_email,padrao,50,F,M,0,70004.1,N,Vol
3651,3.988,0.000,73.453,conta_corrente,boleto,desconto internacional,40,M,M,0,66223.5,N,Current
3656,0.000,0.000,2.607,cartao_credito,boleto,padrao,40,F,S,1,1302.4,N,InVol
3658,26.233,0.000,188.736,cartao_credito,via_email,padrao,32,F,S,2,63041.1,Y,Current
3659,0.408,0.000,5.200,conta_corrente,boleto,desconto internacional,23,F,M,0,35170.8,N,Vol
3661,16.383,0.000,9.732,cartao_credito,via_email,padrao,63,F,S,0,3902.04,N,Current
3665,21.527,0.000,26.544,cartao_credito,via_email,desconto internacional,31,F,M,2,55977.7,N,Current
3667,0.000,0.000,1.524,conta_corrente,boleto,padrao,29,F,M,0,6921.4,Y,Vol
3670,1.316,0.000,11.253,debito em conta,via_email,desconto internacional,64,F,M,1,45682.8,N,Current
3674,25.886,0.000,5.872,cartao_credito,boleto,padrao,50,F,M,2,38281.1,N,Vol
3675,29.272,6.331,109.855,conta_corrente,boleto,padrao,29,M,S,0,18861.6,Y,Vol
3683,2.510,1.363,29.202,cartao_credito,boleto,padrao,19,M,M,0,89958.8,N,Current
3691,19.559,7.764,55.654,conta_corrente,via_email,padrao,25,F,S,0,50290.7,Y,Current
3692,18.123,0.000,21.006,debito em conta,boleto,desconto internacional,30,F,M,0,61971.9,Y,Current
3696,11.531,0.000,7.036,conta_corrente,boleto,padrao,23,M,M,2,25672.6,N,Vol
3698,6.331,0.000,26.976,conta_corrente,boleto,padrao,82,M,M,2,38457.9,N,Current
3703,26.681,0.666,11.053,cartao_credito,boleto,padrao,67,F,S,1,96519.1,Y,Vol
3705,15.510,0.000,5.105,cartao_credito,via_email,padrao,46,M,M,0,34805.5,N,Current
3709,19.876,0.000,91.957,debito em conta,boleto,padrao,82,F,M,0,38687.2,N,Vol
3710,15.142,0.000,23.115,cartao_credito,boleto,padrao,62,F,S,0,69977.3,N,Vol
3719,2.312,8.820,8.503,conta_corrente,boleto,padrao,96,M,M,2,95184.9,N,Vol
3722,2.538,8.900,73.973,debito em conta,via_email,padrao,64,M,S,0,53919.9,N,Current
3728,16.601,0.000,59.150,cartao_credito,via_email,padrao,85,M,S,1,84100.4,N,Current
3730,16.137,0.000,56.410,debito em conta,boleto,desconto internacional,90,M,M,0,60550.5,N,Current
3735,10.774,0.000,76.410,cartao_credito,boleto,padrao,83,M,M,0,14604.9,N,Current
3737,5.638,0.000,25.860,cartao_credito,boleto,padrao,18,F,M,1,97220.7,N,Current
3738,21.984,0.000,80.052,debito em conta,boleto,padrao,38,M,M,0,82003.9,Y,Current
3741,9.782,0.000,68.618,cartao_credito,boleto,padrao,78,M,M,1,23919.1,N,Current
3745,14.975,0.000,74.253,cartao_credito,boleto,desconto internacional,33,F,M,2,90971.4,Y,Current
3747,10.849,0.000,161.387,cartao_credito,via_email,desconto internacional,41,F,M,0,57307.1,N,Vol
3748,27.444,0.000,53.850,cartao_credito,boleto,desconto internacional,65,F,S,0,73918.3,N,Vol
3749,8.425,0.000,86.252,cartao_credito,via_email,padrao,52,F,M,2,58629.5,N,Current
3752,20.797,0.000,14.871,debito em conta,via_email,padrao,20,M,M,2,13573.9,N,Current
3753,21.862,0.000,78.815,conta_corrente,via_email,padrao,32,F,M,1,22039,Y,Current
3764,24.612,1.318,15.157,cartao_credito,boleto,padrao,61,F,S,0,11890.1,Y,Vol
3767,0.318,0.000,8.485,conta_corrente,boleto,padrao,20,M,M,0,8875.47,N,Vol
3770,22.294,0.000,16.960,cartao_credito,boleto,padrao,74,F,S,0,94582.3,N,Vol
3772,27.094,0.000,39.736,cartao_credito,via_email,padrao,35,F,M,0,77680,N,Current
3775,23.302,0.000,291.729,cartao_credito,boleto,desconto internacional,71,F,S,0,61453.1,N,Vol
3778,20.821,0.000,15.024,cartao_credito,via_email,padrao,87,M,S,1,45476,N,Current
3779,25.105,8.390,38.652,debito em conta,boleto,desconto internacional,82,F,S,0,65670,Y,Current
3792,18.573,0.000,135.354,cartao_credito,boleto,padrao,33,M,M,2,32573.8,Y,Current
3793,1.487,0.000,86.027,debito em conta,via_email,padrao,89,F,S,0,63092.2,Y,Vol
3794,4.786,0.000,60.838,conta_corrente,via_email,desconto internacional,54,M,M,0,4755.27,N,Current
3795,9.057,0.000,34.618,cartao_credito,via_email,padrao,69,F,M,2,22925.1,N,Vol
3796,13.683,0.000,166.827,debito em conta,via_email,padrao,83,M,S,0,90513.2,N,Current
3798,29.500,0.000,30.210,cartao_credito,boleto,padrao,91,M,M,0,50290.7,N,Current
3801,13.324,6.331,177.741,cartao_credito,via_email,padrao,19,F,S,2,39782,N,Vol
3803,20.058,0.000,21.474,debito em conta,via_email,padrao,78,M,M,0,84269,N,Current
3804,26.149,0.000,33.237,cartao_credito,boleto,padrao,94,M,M,1,83495,Y,Current
3809,6.895,0.000,39.214,debito em conta,via_email,padrao,83,F,S,1,28796.4,Y,Current
3812,24.136,0.000,79.363,cartao_credito,boleto,padrao,32,F,M,2,76791.5,N,Current
3817,11.430,0.000,37.944,cartao_credito,boleto,padrao,66,F,S,1,56562.9,N,Vol
3818,7.545,0.000,82.848,conta_corrente,via_email,padrao,42,F,S,0,74342.9,N,Vol
3825,7.878,7.991,189.931,conta_corrente,via_email,padrao,27,F,M,2,90672.6,N,Current
3826,13.910,0.000,155.614,cartao_credito,via_email,padrao,80,F,M,1,2279.44,Y,Current
3827,25.193,8.895,86.229,cartao_credito,via_email,desconto internacional,74,M,M,1,47927.1,N,Current
3829,29.862,8.326,70.588,debito em conta,via_email,padrao,94,F,M,1,15862.7,Y,Vol
3844,2.375,9.951,81.768,debito em conta,boleto,padrao,35,M,M,2,15269.1,N,Current
3846,23.167,0.000,44.324,debito em conta,boleto,padrao,93,F,S,0,32480.3,N,Current
3848,7.509,0.000,84.840,cartao_credito,boleto,padrao,30,M,M,2,18893.4,N,Current
3852,29.200,0.018,29.394,cartao_credito,via_email,padrao,40,M,M,2,24329.4,N,Current
3854,0.000,0.000,2.023,cartao_credito,boleto,padrao,25,F,S,0,30094.6,N,InVol
3855,0.000,0.000,3.868,cartao_credito,via_email,padrao,72,M,S,1,92769.4,N,InVol
3858,3.332,0.000,40.635,debito em conta,via_email,padrao,22,F,M,1,91390.6,N,Current
